Token ID   | Count      | Decoded Value
8168       | 2          | ' nobody'
37861      | 2          | 'agate'
8156       | 2          | ' hack'
34727      | 2          | 'gently'
34695      | 2          | 'Present'
8155       | 2          | ' purchased'
34685      | 2          | ' deserving'
34572      | 2          | ' chests'
37872      | 2          | ' embraces'
8139       | 2          | 'umes'
34553      | 2          | 'kil'
2140       | 2          | 'ashing'
37900      | 2          | ' fellowship'
8124       | 2          | ' Carl'
8122       | 2          | ' liquid'
34533      | 2          | 'Past'
14762      | 2          | ' approve'
37909      | 2          | 'istrates'
8101       | 2          | 'azz'
13620      | 2          | ' quarters'
14775      | 2          | 'mouth'
2136       | 2          | 'aper'
14782      | 2          | ' drain'
13611      | 2          | ' slower'
37978      | 2          | 'bidden'
14791      | 2          | ' ambassador'
34360      | 2          | 'pipe'
8071       | 2          | 'pat'
34349      | 2          | 'Cle'
34335      | 2          | ' contag'
2641       | 2          | ' inside'
13604      | 2          | ' exped'
34300      | 2          | ' manifested'
13603      | 2          | 'Dev'
14825      | 2          | ' funeral'
13584      | 2          | ' mutual'
34291      | 2          | ' dispose'
2657       | 2          | ' card'
34260      | 2          | ' striving'
14839      | 2          | ' aqu'
34232      | 2          | ' rag'
8038       | 2          | ' fing'
2664       | 2          | 'uses'
14855      | 2          | ' unfortunate'
14858      | 2          | ' attendance'
14860      | 2          | ' parks'
34224      | 2          | ' withhold'
2667       | 2          | 'ging'
34195      | 2          | ' succeeding'
34191      | 2          | 'happy'
14873      | 2          | ' cod'
8011       | 2          | ' hook'
14881      | 2          | 'Base'
8004       | 2          | 'rets'
13582      | 2          | ' amend'
14893      | 2          | ' tribe'
34163      | 2          | 'Behind'
38012      | 2          | ' cipher'
13578      | 2          | 'stock'
14919      | 2          | ' Susan'
34123      | 2          | ' bottled'
34114      | 2          | ' adversary'
2673       | 2          | 'action'
38030      | 2          | ' stewards'
2686       | 2          | ' shoot'
7985       | 2          | 'orough'
2688       | 2          | ' West'
14940      | 2          | 'aft'
34078      | 2          | ' shameful'
38087      | 2          | 'trust'
2696       | 2          | 'ises'
7972       | 2          | 'wind'
13574      | 2          | ' tragedy'
7970       | 2          | ' Stephen'
13568      | 2          | ' harmful'
38091      | 2          | ' imposition'
14976      | 2          | ' refresh'
14979      | 2          | ' troubles'
38115      | 2          | ' treasury'
34010      | 2          | ' courageous'
7959       | 2          | 'dev'
14987      | 2          | ' rivals'
14992      | 2          | 'rying'
7958       | 2          | 'icking'
34003      | 2          | ' coy'
13547      | 2          | ' fitness'
38139      | 2          | ' monastery'
7951       | 2          | ' void'
33945      | 2          | 'tre'
33873      | 2          | 'Sold'
33862      | 2          | ' dissolve'
13537      | 2          | ' escaped'
7936       | 2          | 'Eng'
8848       | 2          | ' boat'
13522      | 2          | ' gravity'
7924       | 2          | ' directed'
8851       | 2          | ' ren'
13518      | 2          | 'Further'
2105       | 2          | 'pping'
2716       | 2          | ' released'
7917       | 2          | ' wra'
33715      | 2          | 'otent'
33706      | 2          | 'Answer'
38265      | 2          | ' brid'
38306      | 2          | ' sparks'
15077      | 2          | ' prescription'
15086      | 2          | 'Sil'
15087      | 2          | 'rants'
2745       | 2          | ' weeks'
38313      | 2          | ' murderers'
2099       | 2          | ' type'
8873       | 2          | 'ho'
7893       | 2          | ' asks'
15121      | 2          | ' crystal'
8874       | 2          | 'OV'
13467      | 2          | ' trusted'
33620      | 2          | ' knots'
33579      | 2          | ' cushion'
15137      | 2          | 'Four'
7887       | 2          | ' contem'
13465      | 2          | ' Libya'
7885       | 2          | ' variable'
15163      | 2          | ' sheer'
33534      | 2          | ' borough'
33532      | 2          | 'missive'
8890       | 2          | 'Sim'
15176      | 2          | ' Were'
2097       | 2          | ' House'
33473      | 2          | 'bil'
15190      | 2          | ' streams'
38413      | 2          | 'Beaut'
2786       | 2          | ' langu'
33401      | 2          | ' prank'
38414      | 2          | ' parchment'
7862       | 2          | ' cable'
33350      | 2          | 'peer'
38440      | 2          | ' devout'
15229      | 2          | ' doubled'
13427      | 2          | ' acceptance'
13424      | 2          | 'black'
15241      | 2          | ' touching'
38455      | 2          | ' graft'
8893       | 2          | ' tables'
33247      | 2          | ' dangerously'
15271      | 2          | 'service'
33244      | 2          | 'Success'
2080       | 2          | ' With'
7842       | 2          | ' magn'
33192      | 2          | ' robe'
13378      | 2          | ' devoted'
38598      | 2          | ' creeping'
7831       | 2          | ' Still'
7827       | 2          | ' champions'
2837       | 2          | ' range'
7819       | 2          | ' stuck'
38609      | 2          | ' begs'
33171      | 2          | 'rone'
13369      | 2          | 'ocate'
13363      | 2          | 'rained'
8901       | 2          | ' pump'
33093      | 2          | ' customary'
8904       | 2          | ' substantial'
15343      | 2          | ' volumes'
33083      | 2          | ' saddle'
15345      | 2          | ' mature'
38642      | 2          | ' oppos'
2859       | 2          | ' exc'
2860       | 2          | 'add'
15357      | 2          | 'beit'
7773       | 2          | ' carefully'
33040      | 2          | ' follower'
13345      | 2          | 'call'
7743       | 2          | ' teaching'
33008      | 2          | ' jars'
38702      | 2          | ' exiled'
38714      | 2          | 'motion'
13311      | 2          | ' instinct'
8910       | 2          | 'riers'
7729       | 2          | ' instructions'
13290      | 2          | 'Str'
7725       | 2          | ' hoping'
7723       | 2          | ' collected'
7721       | 2          | ' chest'
32911      | 2          | ' slippery'
13288      | 2          | 'proof'
15418      | 2          | 'kn'
32908      | 2          | ' hairs'
32901      | 2          | 'Adding'
13281      | 2          | 'ques'
38741      | 2          | ' seventeen'
15445      | 2          | ' wield'
32863      | 2          | 'Neg'
13271      | 2          | 'uns'
38751      | 2          | ' novice'
15461      | 2          | ' pursuing'
15468      | 2          | 'Sometimes'
2875       | 2          | 'order'
7715       | 2          | ' publish'
13261      | 2          | 'five'
2022       | 2          | 'mb'
32712      | 2          | 'lest'
38796      | 2          | ' misled'
15493      | 2          | ' dispro'
32566      | 2          | ' finely'
2021       | 2          | 'ensive'
38855      | 2          | 'Accept'
32521      | 2          | ' impartial'
7684       | 2          | ' bunch'
7683       | 2          | ' Three'
13226      | 2          | ' enjoying'
2898       | 2          | 'Tr'
13217      | 2          | 'Ant'
1999       | 2          | 'attle'
32435      | 2          | ' deem'
8938       | 2          | ' brut'
15534      | 2          | ' admits'
1998       | 2          | ' experience'
2938       | 2          | ' expected'
39041      | 2          | ' revoke'
13202      | 2          | 'boys'
13199      | 2          | 'tail'
15554      | 2          | ' hammer'
15563      | 2          | ' fork'
32383      | 2          | 'gression'
8940       | 2          | 'hot'
32378      | 2          | 'Golden'
2954       | 2          | 'unk'
15584      | 2          | ' beam'
15593      | 2          | ' verdict'
7626       | 2          | 'aire'
32363      | 2          | ' fulfil'
32358      | 2          | 'landers'
8944       | 2          | ' sty'
32327      | 2          | ' delightful'
15614      | 2          | ' abort'
2963       | 2          | 'ety'
2966       | 2          | 'ixed'
39085      | 2          | ' muddy'
13185      | 2          | 'aults'
39140      | 2          | 'dry'
7620       | 2          | ' personally'
2978       | 2          | 'hel'
15647      | 2          | ' dive'
3003       | 2          | 'where'
13174      | 2          | 'icular'
15663      | 2          | ' tribes'
39229      | 2          | ' dreaded'
8954       | 2          | ' coc'
32174      | 2          | 'emaker'
32168      | 2          | ' prayed'
3008       | 2          | 'ope'
8956       | 2          | ' strikes'
13134      | 2          | ' acted'
39271      | 2          | ' accents'
13115      | 2          | ' doctrine'
39283      | 2          | ' choked'
13100      | 2          | ' bonds'
13092      | 2          | ' casting'
15734      | 2          | ' formerly'
13089      | 2          | ' revenues'
15740      | 2          | ' proceeds'
32025      | 2          | ' precipitation'
15746      | 2          | 'ealous'
13079      | 2          | ' endless'
7554       | 2          | 'John'
15756      | 2          | ' dough'
15758      | 2          | ' imagined'
3039       | 2          | 'aging'
15769      | 2          | ' orb'
1963       | 2          | ' mult'
39383      | 2          | ' dedicate'
8976       | 2          | ' rival'
31975      | 2          | 'warm'
15788      | 2          | ' intercept'
31958      | 2          | ' singled'
8984       | 2          | 'aret'
15800      | 2          | ' shy'
8988       | 2          | 'comes'
3054       | 2          | ' sens'
3056       | 2          | ' oil'
7527       | 2          | 'rich'
39388      | 2          | ' sprung'
7523       | 2          | ' smoke'
3067       | 2          | ' travel'
39391      | 2          | ' unsus'
39411      | 2          | ' unlucky'
39433      | 2          | 'beard'
1940       | 2          | 'ald'
15832      | 2          | ' formally'
7519       | 2          | ' doctors'
7518       | 2          | ' Prov'
15846      | 2          | ' welcomed'
13033      | 2          | 'points'
39489      | 2          | ' favourites'
9009       | 2          | ' spark'
7507       | 2          | ' Pen'
7500       | 2          | ' spr'
13022      | 2          | 'oons'
9016       | 2          | ' lowest'
9022       | 2          | ' Which'
1938       | 2          | ' players'
3089       | 2          | 'idered'
31723      | 2          | ' politic'
31704      | 2          | ' spectators'
39610      | 2          | ' owl'
15884      | 2          | 'Tor'
3090       | 2          | ' addition'
1926       | 2          | ' ey'
3113       | 2          | ' engine'
3123       | 2          | 'Le'
12977      | 2          | 'olitan'
7485       | 2          | ' unlikely'
39728      | 2          | 'valued'
31511      | 2          | 'Safe'
1894       | 2          | 'ball'
3133       | 2          | ' sle'
12966      | 2          | 'Tem'
3137       | 2          | 'just'
1892       | 2          | ' Not'
3142       | 2          | ' allowed'
12957      | 2          | 'last'
3143       | 2          | ' prep'
3144       | 2          | ' capt'
39785      | 2          | ' afflicted'
7462       | 2          | ' domin'
12945      | 2          | 'beat'
12944      | 2          | 'oub'
39793      | 2          | ' entail'
31305      | 2          | 'Half'
3168       | 2          | 'serv'
31265      | 2          | ' desperation'
3169       | 2          | ' Ne'
9045       | 2          | 'iry'
16031      | 2          | ' saves'
1840       | 2          | 'agon'
31157      | 2          | ' Yorkshire'
31145      | 2          | ' sip'
31141      | 2          | 'Visit'
39939      | 2          | ' poets'
31133      | 2          | ' glitter'
39959      | 2          | ' partisans'
31123      | 2          | ' lac'
16086      | 2          | ' glance'
16087      | 2          | ' inex'
39975      | 2          | 'ourses'
7429       | 2          | ' answers'
31093      | 2          | ' moons'
31065      | 2          | ' slug'
12913      | 2          | ' indirect'
3201       | 2          | 'rain'
16139      | 2          | ' waist'
31055      | 2          | 'Tre'
31053      | 2          | 'Coun'
40005      | 2          | ' rhy'
9089       | 2          | ' losses'
16156      | 2          | ' Grace'
30987      | 2          | ' bells'
9090       | 2          | ' vit'
3243       | 2          | 'yond'
7400       | 2          | ' tab'
12883      | 2          | ' discipline'
30927      | 2          | 'isson'
40094      | 2          | ' perfume'
7392       | 2          | ' declined'
7389       | 2          | ' penalty'
40176      | 2          | ' lamented'
16199      | 2          | ' chron'
40190      | 2          | ' inhuman'
16206      | 2          | 'oven'
30914      | 2          | ' gossip'
12856      | 2          | ' oppose'
16222      | 2          | ' hind'
30911      | 2          | ' distinctly'
16227      | 2          | ' Hence'
30903      | 2          | 'cern'
16235      | 2          | 'lander'
16238      | 2          | ' Besides'
30859      | 2          | ' drowned'
30853      | 2          | 'ogging'
30849      | 2          | ' cakes'
1777       | 2          | ' fac'
30837      | 2          | ' Bes'
30835      | 2          | ' securely'
12847      | 2          | ' kills'
40225      | 2          | 'raise'
16270      | 2          | ' cloth'
40308      | 2          | ' stalls'
9099       | 2          | 'don'
40316      | 2          | ' grossly'
30768      | 2          | ' hides'
16290      | 2          | ' Send'
30760      | 2          | ' furnished'
30749      | 2          | 'ieving'
9127       | 2          | 'count'
12810      | 2          | 'lly'
16304      | 2          | ' sequel'
1769       | 2          | 'utes'
16316      | 2          | ' delivers'
7351       | 2          | ' serving'
7348       | 2          | ' flying'
16326      | 2          | ' tokens'
12803      | 2          | ' Christopher'
7338       | 2          | 'enders'
16339      | 2          | ' aug'
7335       | 2          | 'alo'
40465      | 2          | ' shin'
16352      | 2          | ' riot'
40503      | 2          | 'silver'
30703      | 2          | ' cured'
16369      | 2          | ' recount'
40529      | 2          | ' leash'
40542      | 2          | 'nard'
30668      | 2          | ' rejo'
3277       | 2          | ' nation'
3278       | 2          | ' poll'
40550      | 2          | ' precept'
40555      | 2          | 'Sleep'
3295       | 2          | ' Afric'
40575      | 2          | ' assay'
1762       | 2          | ' working'
16429      | 2          | ' bod'
16438      | 2          | 'Short'
30594      | 2          | ' garment'
30571      | 2          | 'Dream'
1759       | 2          | 'play'
1756       | 2          | 'itions'
7281       | 2          | ' Follow'
12738      | 2          | ' dece'
12735      | 2          | 'town'
16461      | 2          | ' sticks'
30549      | 2          | ' dishonest'
9151       | 2          | ' ocean'
9154       | 2          | ' tape'
40618      | 2          | ' merciless'
30514      | 2          | ' tails'
9158       | 2          | ' spir'
40683      | 2          | ' abstinence'
30459      | 2          | ' blasp'
40706      | 2          | 'masters'
9178       | 2          | ' blank'
12703      | 2          | ' quietly'
30235      | 2          | 'rafted'
12699      | 2          | ' yard'
40727      | 2          | ' chants'
12689      | 2          | ' Peace'
12685      | 2          | 'enc'
3376       | 2          | ' correct'
12683      | 2          | 'sign'
3379       | 2          | 'iable'
3383       | 2          | 'oming'
30163      | 2          | ' disob'
7254       | 2          | 'pected'
40823      | 2          | ' selves'
3384       | 2          | ' ut'
40836      | 2          | ' soothing'
40856      | 2          | ' lessen'
40894      | 2          | ' spacious'
7247       | 2          | ' understood'
30116      | 2          | 'Account'
16568      | 2          | ' stealing'
40965      | 2          | 'having'
12625      | 2          | ' delicious'
16576      | 2          | ' nicely'
12623      | 2          | ' mounted'
12621      | 2          | 'Hel'
12618      | 2          | 'rup'
16596      | 2          | 'unning'
30079      | 2          | 'said'
16600      | 2          | 'heads'
40978      | 2          | 'reth'
30077      | 2          | ' swarm'
16611      | 2          | ' freeze'
30045      | 2          | 'arling'
29997      | 2          | 'oused'
16619      | 2          | 'uling'
16620      | 2          | 'talk'
7234       | 2          | 'uce'
7233       | 2          | 'inent'
41009      | 2          | ' distilled'
12609      | 2          | 'lected'
41014      | 2          | ' smack'
16660      | 2          | ' Abraham'
16663      | 2          | 'thread'
41082      | 2          | 'vill'
7220       | 2          | 'user'
9196       | 2          | ' rounds'
7217       | 2          | 'fast'
29942      | 2          | 'uncle'
9199       | 2          | ' submit'
29926      | 2          | ' Mam'
12595      | 2          | 'uming'
3426       | 2          | ' December'
16703      | 2          | ' Fitz'
7191       | 2          | 'During'
16717      | 2          | ' influences'
16723      | 2          | ' pond'
12591      | 2          | ' filling'
3435       | 2          | ' characters'
16739      | 2          | ' potent'
7189       | 2          | ' argued'
41102      | 2          | 'Looks'
9210       | 2          | ' bars'
29791      | 2          | ' provoke'
41160      | 2          | ' curtains'
16760      | 2          | 'shaped'
16761      | 2          | ' prolong'
29782      | 2          | 'quire'
12583      | 2          | 'live'
12573      | 2          | 'erald'
29744      | 2          | 'Deep'
29718      | 2          | ' seals'
3446       | 2          | ' exactly'
16826      | 2          | ' willingness'
12557      | 2          | ' appointment'
12542      | 2          | ' throws'
12538      | 2          | ' crossing'
1645       | 2          | ' happen'
16851      | 2          | ' punished'
1643       | 2          | ' bit'
41338      | 2          | 'Joy'
41342      | 2          | ' Prosper'
41367      | 2          | 'iddling'
12525      | 2          | ' ally'
3451       | 2          | ' career'
12524      | 2          | ' hostile'
9235       | 2          | 'igs'
9240       | 2          | ' arrive'
16885      | 2          | 'both'
29575      | 2          | ' Miranda'
29561      | 2          | ' treasures'
9248       | 2          | 'angle'
41413      | 2          | ' abound'
29543      | 2          | ' ensuing'
29537      | 2          | ' coral'
41415      | 2          | ' sharper'
29478      | 2          | 'Hon'
16925      | 2          | ' encounters'
7109       | 2          | 'dr'
3522       | 2          | ' refer'
3526       | 2          | 'board'
1629       | 2          | ' At'
7104       | 2          | ' hidden'
41488      | 2          | 'Compare'
29420      | 2          | ' fountain'
29389      | 2          | ' unman'
12484      | 2          | 'oning'
1589       | 2          | 'side'
29383      | 2          | ' plight'
41751      | 2          | 'faith'
29382      | 2          | ' admired'
16958      | 2          | ' whoever'
41784      | 2          | ' persuasion'
16964      | 2          | ' por'
29363      | 2          | 'allel'
9269       | 2          | 'aping'
16968      | 2          | ' heated'
7096       | 2          | ' Gall'
9288       | 2          | 'test'
29346      | 2          | ' conquered'
29318      | 2          | 'Meet'
7086       | 2          | 'raid'
41881      | 2          | ' glean'
29286      | 2          | ' unsett'
1563       | 2          | 'oint'
17017      | 2          | ' detain'
9294       | 2          | ' bottle'
17021      | 2          | ' proves'
3558       | 2          | 'ests'
17029      | 2          | ' apology'
29224      | 2          | ' Leicester'
41901      | 2          | ' kingdoms'
12414      | 2          | ' observe'
12393      | 2          | 'Day'
29180      | 2          | ' mocked'
41964      | 2          | ' thw'
17069      | 2          | 'viol'
12385      | 2          | ' na'
41984      | 2          | 'Marsh'
12372      | 2          | ' Var'
1548       | 2          | 'icle'
17086      | 2          | ' denying'
9326       | 2          | ' lawyers'
12342      | 2          | 'oder'
1536       | 2          | 'outh'
7063       | 2          | 'arl'
29043      | 2          | ' dealings'
17098      | 2          | ' licence'
17109      | 2          | ' Gonz'
12334      | 2          | ' ow'
29033      | 2          | 'akable'
1510       | 2          | ' million'
12332      | 2          | 'Count'
42248      | 2          | 'witch'
7036       | 2          | 'ALL'
42266      | 2          | ' Cot'
28965      | 2          | 'music'
7032       | 2          | ' fields'
28964      | 2          | ' devised'
28951      | 2          | 'Reb'
28950      | 2          | 'often'
3622       | 2          | 'rupt'
17180      | 2          | ' apple'
42366      | 2          | ' disobedience'
3623       | 2          | ' gas'
17188      | 2          | ' doubts'
17200      | 2          | 'charged'
1483       | 2          | 'ality'
3637       | 2          | 'aughter'
17214      | 2          | ' brick'
28910      | 2          | ' revived'
9342       | 2          | 'bled'
9346       | 2          | 'iper'
7018       | 2          | ' elected'
17237      | 2          | 'ushes'
3642       | 2          | 'cont'
42488      | 2          | ' tavern'
17259      | 2          | ' logs'
42537      | 2          | ' restless'
28827      | 2          | 'Ele'
28826      | 2          | 'seed'
9365       | 2          | ' Know'
28801      | 2          | ' spies'
17284      | 2          | ' Valent'
28782      | 2          | 'Sher'
3683       | 2          | ' Art'
28774      | 2          | ' pillow'
28750      | 2          | 'stones'
9373       | 2          | ' answered'
28738      | 2          | ' lime'
6985       | 2          | 'ulous'
28734      | 2          | 'tted'
3690       | 2          | ' throughout'
6978       | 2          | 'path'
1465       | 2          | ' mil'
17345      | 2          | ' priests'
28655      | 2          | 'bearing'
28648      | 2          | ' Herbert'
17351      | 2          | 'chief'
42661      | 2          | 'appiness'
3700       | 2          | ' James'
42837      | 2          | ' negligent'
3702       | 2          | 'anch'
3707       | 2          | ' education'
6962       | 2          | 'ayers'
12269      | 2          | ' mountains'
28612      | 2          | ' negligence'
9390       | 2          | 'uto'
42858      | 2          | ' lull'
17379      | 2          | ' jar'
3713       | 2          | 'ico'
12256      | 2          | 'White'
12254      | 2          | 'fly'
3718       | 2          | ' prec'
28537      | 2          | ' Florence'
28528      | 2          | ' lingering'
9395       | 2          | 'ded'
17422      | 2          | ' charter'
12249      | 2          | 'anded'
3726       | 2          | ' beginning'
42893      | 2          | ' bracelet'
1413       | 2          | ' camp'
1403       | 2          | 'ample'
42981      | 2          | 'Merc'
3743       | 2          | 'ston'
6945       | 2          | 'ifies'
28382      | 2          | ' Marqu'
6931       | 2          | ' renew'
42984      | 2          | ' hunts'
3756       | 2          | ' leading'
28337      | 2          | 'ortality'
28331      | 2          | ' famed'
12214      | 2          | 'formed'
12212      | 2          | 'rons'
6906       | 2          | ' depending'
1386       | 2          | 'ases'
43059      | 2          | 'butt'
6902       | 2          | ' Pot'
28321      | 2          | 'regn'
3767       | 2          | ' continued'
28229      | 2          | ' crafts'
28213      | 2          | 'oso'
6889       | 2          | ' Make'
9403       | 2          | ' seed'
17555      | 2          | ' guides'
9409       | 2          | 'isd'
28194      | 2          | 'oks'
3780       | 2          | 'itation'
17577      | 2          | ' dawn'
3787       | 2          | 'enty'
28116      | 2          | 'sever'
12188      | 2          | ' builds'
17592      | 2          | ' prone'
8591       | 2          | ' la'
17601      | 2          | 'oulder'
6871       | 2          | ' abandon'
28063      | 2          | ' worthless'
9430       | 2          | 'amps'
12153      | 2          | ' toss'
28046      | 2          | 'rights'
17642      | 2          | ' weaker'
43114      | 2          | ' tigers'
43127      | 2          | 'footed'
3822       | 2          | 'wood'
17660      | 2          | 'late'
43220      | 2          | 'cour'
43272      | 2          | ' sailor'
17676      | 2          | ' swept'
12118      | 2          | ' handled'
9451       | 2          | 'bered'
43329      | 2          | ' stains'
27903      | 2          | 'better'
17694      | 2          | 'mel'
43360      | 2          | ' anchors'
6846       | 2          | ' latter'
17697      | 2          | 'ingle'
6839       | 2          | 'pan'
43365      | 2          | 'hands'
6836       | 2          | 'Pr'
27898      | 2          | 'Captain'
27880      | 2          | 'abouts'
3874       | 2          | 'urance'
6828       | 2          | 'ounter'
12082      | 2          | ' combine'
17766      | 2          | ' sadd'
17767      | 2          | ' instructed'
3875       | 2          | 'antly'
9458       | 2          | 'bridge'
43398      | 2          | ' chapel'
12072      | 2          | 'forced'
17791      | 2          | ' haun'
17792      | 2          | ' cha'
6817       | 2          | ' importance'
3876       | 2          | 'mar'
43400      | 2          | 'bler'
27818      | 2          | ' justices'
27725      | 2          | 'angs'
27723      | 2          | ' thriving'
27702      | 2          | ' recreation'
6797       | 2          | ' writes'
17830      | 2          | ' accounted'
27678      | 2          | ' hay'
12065      | 2          | 'fortable'
6793       | 2          | ' delivered'
27677      | 2          | ' predecessors'
1338       | 2          | ' Sp'
3923       | 2          | ' stories'
3929       | 2          | 'ishing'
27563      | 2          | ' muff'
27536      | 2          | ' knights'
27529      | 2          | ' encouragement'
12055      | 2          | ' speeds'
43478      | 2          | 'Sham'
17873      | 2          | ' dissent'
17876      | 2          | ' rider'
3940       | 2          | ' followed'
9492       | 2          | 'Inter'
43500      | 2          | ' fitt'
27467      | 2          | 'Enjoy'
12008      | 2          | ' scared'
17920      | 2          | ' tires'
43787      | 2          | 'entious'
11994      | 2          | 'hs'
17944      | 2          | ' imports'
27456      | 2          | ' Cous'
27445      | 2          | ' sacrificed'
3947       | 2          | ' seemed'
17961      | 2          | 'INAL'
27409      | 2          | ' sleeves'
6753       | 2          | 'sole'
27401      | 2          | ' steer'
17974      | 2          | 'ieves'
27379      | 2          | 'each'
1321       | 2          | ' information'
9505       | 2          | ' covering'
27355      | 2          | ' sob'
27339      | 2          | 'ensible'
1320       | 2          | ' That'
18002      | 2          | ' ladder'
43851      | 2          | ' reckon'
43857      | 2          | 'Suggest'
11979      | 2          | 'die'
6726       | 2          | 'friend'
1316       | 2          | ' commun'
18029      | 2          | ' Citizens'
6715       | 2          | ' drag'
11975      | 2          | ' blast'
27305      | 2          | 'nz'
9511       | 2          | ' citizen'
43908      | 2          | ' sprang'
1304       | 2          | 'ider'
6705       | 2          | ' Best'
6690       | 2          | 'Rec'
1288       | 2          | ' el'
11948      | 2          | ' ME'
18052      | 2          | 'arming'
44004      | 2          | 'UGH'
11927      | 2          | 'uating'
18061      | 2          | ' canon'
18077      | 2          | ' propose'
9546       | 2          | ' phrase'
18080      | 2          | ' declining'
27215      | 2          | 'pill'
27208      | 2          | ' vein'
27105      | 2          | ' ribs'
11918      | 2          | ' chaos'
18100      | 2          | ' bolt'
18105      | 2          | ' touches'
3994       | 2          | ' contain'
6678       | 2          | ' usual'
18123      | 2          | 'educ'
27041      | 2          | 'buck'
18137      | 2          | 'uffle'
9562       | 2          | 'false'
4042       | 2          | ' Most'
44053      | 2          | ' sincerity'
18155      | 2          | 'ouncing'
6673       | 2          | ' adds'
11904      | 2          | ' seeds'
18175      | 2          | ' suppress'
11903      | 2          | ' babies'
44114      | 2          | ' forbids'
4047       | 2          | ' highly'
9585       | 2          | ' repeat'
44184      | 2          | ' necks'
44192      | 2          | ' unde'
44207      | 2          | ' ingenious'
18201      | 2          | ' surplus'
26932      | 2          | 'Drop'
26928      | 2          | ' eyebrows'
26898      | 2          | ' rocky'
18216      | 2          | ' nost'
11875      | 2          | ' cats'
26859      | 2          | ' Hoo'
18222      | 2          | ' bout'
4066       | 2          | 'ander'
44226      | 2          | 'edar'
44234      | 2          | ' substitutes'
44312      | 2          | ' Ferdinand'
44345      | 2          | ' squared'
9616       | 2          | ' letting'
11864      | 2          | ' visits'
9623       | 2          | ' fantastic'
44363      | 2          | ' graceful'
18268      | 2          | ' induced'
1253       | 2          | ' incre'
6616       | 2          | ' square'
4102       | 2          | 'mark'
18275      | 2          | 'worthy'
26773      | 2          | ' robbed'
18277      | 2          | ' Herald'
26771      | 2          | ' horns'
44458      | 2          | 'Spread'
4107       | 2          | 'asy'
26738      | 2          | 'sle'
11850      | 2          | 'ateful'
18302      | 2          | 'pres'
9629       | 2          | ' sheet'
6588       | 2          | ' carbon'
6580       | 2          | ' af'
4114       | 2          | ' impl'
4126       | 2          | 'anted'
1250       | 2          | ' belie'
6570       | 2          | 'aph'
9641       | 2          | 'version'
44621      | 2          | ' apes'
6563       | 2          | ' confident'
6555       | 2          | ' battery'
44655      | 2          | 'eve'
4143       | 2          | ' generally'
6548       | 2          | 'illy'
11836      | 2          | 'orses'
11810      | 2          | ' arguing'
26625      | 2          | ' softly'
6518       | 2          | ' channel'
4158       | 2          | ' religious'
18419      | 2          | ' assisted'
6517       | 2          | 'iveness'
44723      | 2          | ' arra'
44792      | 2          | ' hoop'
9650       | 2          | 'otion'
26559      | 2          | ' awaken'
26556      | 2          | 'Taking'
11799      | 2          | 'ppers'
11791      | 2          | ' accompanied'
18466      | 2          | ' carn'
4178       | 2          | 'ii'
18487      | 2          | 'contin'
26548      | 2          | 'seven'
11788      | 2          | 'esides'
44828      | 2          | ' eased'
18507      | 2          | ' couch'
18511      | 2          | 'lied'
6482       | 2          | ' shift'
4189       | 2          | 'bon'
26519      | 2          | ' mutually'
4201       | 2          | ' seconds'
9653       | 2          | ' eggs'
4223       | 2          | 'vest'
26462      | 2          | ' deity'
4227       | 2          | ' rat'
26458      | 2          | 'iddler'
6477       | 2          | 'power'
18547      | 2          | ' relent'
26428      | 2          | ' sunset'
26396      | 2          | 'Notice'
44854      | 2          | ' shuts'
4231       | 2          | ' Are'
44858      | 2          | ' sinful'
6473       | 2          | ' bull'
44866      | 2          | 'urned'
6464       | 2          | ' receiving'
11764      | 2          | ' openly'
26343      | 2          | 'ienced'
4234       | 2          | 'cience'
4241       | 2          | 'usion'
18609      | 2          | ' robbery'
11762      | 2          | ' grip'
26306      | 2          | ' dissolved'
26301      | 2          | ' nephew'
4244       | 2          | 'ville'
1180       | 2          | ' different'
44905      | 2          | 'cloth'
9667       | 2          | ' dates'
4263       | 2          | ' images'
6449       | 2          | 'pet'
6448       | 2          | 'sts'
4272       | 2          | 'aling'
11740      | 2          | ' Dick'
6442       | 2          | 'olve'
1172       | 2          | ' prog'
6435       | 2          | 'Pe'
26197      | 2          | ' tore'
45034      | 2          | ' Suffolk'
26192      | 2          | ' richer'
18702      | 2          | ' accent'
18705      | 2          | ' complaining'
45062      | 2          | ' ausp'
26166      | 2          | ' lure'
26161      | 2          | ' converts'
18724      | 2          | ' enrolled'
26114      | 2          | 'Pad'
45072      | 2          | ' inquired'
11719      | 2          | 'riel'
26031      | 2          | 'Mont'
11718      | 2          | 'hero'
4300       | 2          | ' lik'
18739      | 2          | ' farmer'
9670       | 2          | ' lucky'
45102      | 2          | ' unprepared'
45111      | 2          | ' flung'
6402       | 2          | ' considering'
18761      | 2          | ' stair'
45190      | 2          | 'bodied'
26002      | 2          | ' praying'
11697      | 2          | 'ressing'
25971      | 2          | ' undertaking'
18788      | 2          | ' proceeding'
9687       | 2          | ' complaints'
18791      | 2          | ' chairs'
6396       | 2          | 'ivered'
1153       | 2          | 'ient'
45320      | 2          | ' eyed'
25917      | 2          | ' lectures'
11673      | 2          | ' argues'
11666      | 2          | ' artificial'
45466      | 2          | ' witty'
18822      | 2          | ' finest'
25893      | 2          | ' excuses'
18833      | 2          | 'Po'
